Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
23800,1.3209056,6.250509e-05,0.97831696,1.0,1.0,4.567375886524823,0.0004911593,0.25379422
23900,1.3207074,6.150509e-05,0.97996104,1.0,1.0,4.77536231884058,0.0004765256,0.26338723
24000,1.3205937,6.050508e-05,0.9830329,1.0,1.0,4.370629370629371,0.00018470253,0.26352742
24100,1.3206003,5.950508e-05,0.9791459,0.993103448275862,0.993103448275862,4.413793103448276,0.0009900656,0.24284302
24200,1.319715,5.8505084e-05,0.9806556,1.0,1.0,4.925373134328358,0.00018178567,0.22902542
24300,1.3186868,5.7505084e-05,0.9796533,0.9927536231884058,0.9927536231884058,4.6521739130434785,0.0032100442,0.2197907
24400,1.3190811,5.6505083e-05,0.97716063,0.9928571428571429,0.9928571428571429,4.478571428571429,0.00025587474,0.23832762
24500,1.3192896,5.5505083e-05,0.9816572,1.0,1.0,4.398601398601398,0.00034383428,0.24831991
24600,1.3187526,5.4505086e-05,0.9816825,1.0,1.0,4.386206896551724,0.00017150356,0.2622396
24700,1.3184701,5.3505082e-05,0.98272,1.0,1.0,4.441379310344828,9.7883494e-05,0.24009663
24800,1.3181663,5.250508e-05,0.98115337,1.0,1.0,4.720588235294118,0.00010314915,0.25147393
24900,1.3175309,5.150508e-05,0.97903496,0.9929078014184397,0.9929078014184397,4.531914893617022,0.0005634329,0.25211892
25000,1.3173854,5.0505085e-05,0.98022246,1.0,1.0,4.865671641791045,0.00012053806,0.26218128
25100,1.3174503,4.950508e-05,0.97848004,0.993103448275862,0.993103448275862,4.4206896551724135,0.00011220616,0.248761
25200,1.3175402,4.850508e-05,0.9817275,1.0,1.0,4.536231884057971,0.0016046065,0.2371419
25300,1.3176029,4.7505084e-05,0.98277515,1.0,1.0,4.531468531468532,7.134933e-05,0.24181007
25400,1.3174435,4.650508e-05,0.9841246,1.0,1.0,4.475177304964539,0.00026630267,0.24061775
25500,1.3174155,4.5505083e-05,0.9826372,1.0,1.0,4.5177304964539005,0.00014710784,0.24638619
25600,1.3174747,4.4505083e-05,0.9804463,1.0,1.0,4.827067669172933,6.15085e-05,0.2384956
25700,1.3175923,4.3505082e-05,0.97944766,1.0,1.0,4.801470588235294,6.6362496e-05,0.2459263
25800,1.3177801,4.2505082e-05,0.9811404,1.0,1.0,4.472222222222222,0.00018495314,0.24293597
25900,1.3179092,4.1505078e-05,0.98269194,1.0,1.0,4.561151079136691,7.1681105e-05,0.23576634
26000,1.3182663,4.050508e-05,0.98191756,1.0,1.0,4.398601398601398,4.3189022e-05,0.22557919
26100,1.3181735,3.950509e-05,0.9830461,1.0,1.0,4.5,6.530632e-05,0.26124045
26200,1.3179203,3.8505084e-05,0.9831136,1.0,1.0,4.319727891156463,4.6973222e-05,0.2565221
26300,1.3177359,3.7505088e-05,0.9804852,1.0,1.0,4.572463768115942,6.335422e-05,0.23788138
26400,1.3178663,3.6505084e-05,0.98102486,1.0,1.0,4.4324324324324325,4.9624956e-05,0.23009129
26500,1.3177055,3.5505087e-05,0.98380095,1.0,1.0,4.419580419580419,0.0001552223,0.22513166
26600,1.3175054,3.4505087e-05,0.9823931,1.0,1.0,4.625899280575539,5.3598385e-05,0.25444564
26700,1.3177055,3.3505083e-05,0.97857314,0.993006993006993,0.993006993006993,4.426573426573427,0.0055312924,0.24118562
